,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
114,"['Jelle Maas', 'Robin Tabeling', 'Ben Lane', 'Sean Vendy']","['[NED] ', '[NED] ', '[ENG] ', '[ENG] ']","['24-22', '21-12']",MD ,20180424,"Huelva, Spain"
115,"['Lauren Smith [4]', 'Sarah Walker', 'Emma Karlsson', 'Johanna Magnusson']","['[ENG] ', '[ENG] ', '[SWE] ', '[SWE] ']","['19-21', '21-14', '21-12']",WD ,20180424,"Huelva, Spain"
116,"['Mathias Christiansen [2]', 'Christinna Pedersen', 'Rodion Alimov', 'Alina Davletova']","['[DEN] ', '[DEN] ', '[RUS] ', '[RUS] ']","['22-20', '18-21', '21-9']",XD ,20180424,"Huelva, Spain"
117,"['Jan O Jorgensen', 'Mark Caljouw [6]']","['[DEN] ', '[NED] ']","['21-19', '21-18']",MS ,20180424,"Huelva, Spain"
118,"['Carolina Marin [1]', 'Sabrina Jaquet']","['[ESP] ', '[SUI] ']","['21-14', '21-7']",WS ,20180424,"Huelva, Spain"
119,"['Chris Adcock [1]', 'Gabrielle Adcock', 'Joachim Fischer Nielsen', 'Alexandra Bøje']","['[ENG] ', '[ENG] ', '[DEN] ', '[DEN] ']","['21-17', '21-15']",XD ,20180424,"Huelva, Spain"
120,"['Viktor Axelsen [1]', 'Sam Parsons']","['[DEN] ', '[ENG] ']","['21-13', '21-9']",MS ,20180424,"Huelva, Spain"
121,"['Ekaterina Bolotova', 'Alina Davletova', 'Bengisu Ercetin', 'Nazlıcan Inci']","['[RUS] ', '[RUS] ', '[TUR] ', '[TUR] ']","['21-16', '21-9']",WD ,20180424,"Huelva, Spain"
122,"['Chloe Birch', 'Luise Heim']","['[ENG] ', '[GER] ']","['19-21', '21-15']",WS ,20180424,"Huelva, Spain"
123,"['Jones Ralfy Jansen [7]', 'Josche Zurwonne', 'Evgenij Dremin', 'Denis Grachev']","['[GER] ', '[GER] ', '[RUS] ', '[RUS] ']","['17-21', '24-22', '22-20']",MD ,20180424,"Huelva, Spain"
124,"['Emilie Lefel [6]', 'Anne Tran', 'Julie Finne-Ipsen', 'Rikke Søby']","['[FRA] ', '[FRA] ', '[DEN] ', '[DEN] ']","['21-15', '21-12']",WD ,20180424,"Huelva, Spain"
125,"['Maiken Fruergaard [3]', 'Sara Thygesen', 'Delphine Delrue', 'Lea Palermo']","['[DEN] ', '[DEN] ', '[FRA] ', '[FRA] ']","['21-19', '21-10']",WD ,20180424,"Huelva, Spain"
126,"['Mark Lamsfuss [8]', 'Marvin Emil Seidel', 'Thom Gicquel', 'Ronan Labar']","['[GER] ', '[GER] ', '[FRA] ', '[FRA] ']","['21-16', '21-8']",MD ,20180424,"Huelva, Spain"
127,"['Evgeniya Kosetskaya [4]', 'Kristin Kuuba']","['[RUS] ', '[EST] ']","['21-13', '22-20']",WS ,20180424,"Huelva, Spain"
128,"['Rasmus Gemke [5]', 'Vladimir Malkov']","['[DEN] ', '[RUS] ']","['21-13', '21-18']",MS ,20180424,"Huelva, Spain"
129,"['Natalia Koch Rohde [7]', 'Sara Penalver Pereira']","['[DEN] ', '[ESP] ']","['21-11', '21-19']",WS ,20180424,"Huelva, Spain"
130,"['Evgenij Dremin [6]', 'Evgenia Dimova', 'Bastian Kersaudy', 'Lea Palermo']","['[RUS] ', '[RUS] ', '[FRA] ', '[FRA] ']","['21-18', '21-15']",XD ,20180424,"Huelva, Spain"
131,"['Marcus Ellis [3]', 'Lauren Smith', 'Richard Eidestedt', 'Clara Nistad']","['[ENG] ', '[ENG] ', '[SWE] ', '[SWE] ']","['21-11', '21-16']",XD ,20180424,"Huelva, Spain"
132,"['Mathias Christiansen [6]', 'David Daugaard', 'Nhat Nguyen', 'Paul Reynolds']","['[DEN] ', '[DEN] ', '[IRL] ', '[IRL] ']","['21-12', '21-7']",MD ,20180424,"Huelva, Spain"
133,"['Selena Piek [5]', 'Cheryl Seinen', 'Johanna Goliszewski', 'Lara Kaepplein']","['[NED] ', '[NED] ', '[GER] ', '[GER] ']","['21-16', '22-20']",WD ,20180424,"Huelva, Spain"
134,"['Yvonne Li', 'Neslihan Yigit [8]']","['[GER] ', '[TUR] ']","['21-6', '21-7']",WS ,20180424,"Huelva, Spain"
135,"['Rajiv Ouseph [3]', 'Artem Pochtarov']","['[ENG] ', '[UKR] ']",[],MS ,20180424,"Huelva, Spain"
136,"['Line Højmark Kjaersfeldt [6]', 'Aliye Demirbag']","['[DEN] ', '[TUR] ']","['21-14', '21-16']",WS ,20180424,"Huelva, Spain"
137,"['Gabriela Stoeva [2]', 'Stefani Stoeva', 'Amanda Hogstrom', 'Clara Nistad']","['[BUL] ', '[BUL] ', '[SWE] ', '[SWE] ']","['21-13', '21-12']",WD ,20180424,"Huelva, Spain"
138,"['Chloe Birch [8]', 'Jessica Pugh', 'Silvia Garino', 'Lisa Iversen']","['[ENG] ', '[ENG] ', '[ITA] ', '[ITA] ']","['21-6', '21-10']",WD ,20180424,"Huelva, Spain"
139,"['Nick Fransman', 'Nhat Nguyen']","['[NED] ', '[IRL] ']","['14-21', '21-17', '21-19']",MS ,20180424,"Huelva, Spain"
140,"['Kim Astrup [3]', 'Anders Skaarup Rasmussen', 'Peyo Boichinov', 'Ivan Panev']","['[DEN] ', '[DEN] ', '[BUL] ', '[BUL] ']","['21-11', '21-11']",MD ,20180424,"Huelva, Spain"
141,"['Ronan Labar [8]', 'Audrey Fontaine', 'Kevin Strobl', 'Silvia Garino']","['[FRA] ', '[FRA] ', '[ITA] ', '[ITA] ']","['21-16', '21-9']",XD ,20180424,"Huelva, Spain"
142,"['Marvin Emil Seidel [7]', 'Linda Efler', 'Anton Kaisti', 'Jenny Nystrom']","['[GER] ', '[GER] ', '[FIN] ', '[FIN] ']","['21-12', '18-21', '21-19']",XD ,20180424,"Huelva, Spain"
143,"['Anders Antonsen [2]', 'Misha Zilberman']","['[DEN] ', '[ISR] ']","['21-15', '19-21', '21-10']",MS ,20180424,"Huelva, Spain"
144,"['Lucas Corvee [8]', 'Jacob Nilsson']","['[FRA] ', '[SWE] ']","['19-21', '21-9', '21-14']",MS ,20180424,"Huelva, Spain"
145,"['Mia Blichfeldt [3]', 'Airi Mikkela']","['[DEN] ', '[FIN] ']","['21-15', '21-13']",WS ,20180424,"Huelva, Spain"
146,"['Marcus Ellis [5]', 'Chris Langridge', 'Konstantin Abramov', 'Alexandr Zinchenko']","['[ENG] ', '[ENG] ', '[RUS] ', '[RUS] ']","['21-12', '21-17']",MD ,20180424,"Huelva, Spain"
147,"['Debora Jille', 'Imke Van Der Aar', 'Jenny Nystrom', 'Sonja Pekkola']","['[NED] ', '[NED] ', '[FIN] ', '[FIN] ']","['21-10', '21-12']",WD ,20180424,"Huelva, Spain"
148,"['Jacco Arends [4]', 'Selena Piek', 'Milan Dratva', 'Martina Repiska']","['[NED] ', '[NED] ', '[SVK] ', '[SVK] ']","['21-3', '21-9']",XD ,20180424,"Huelva, Spain"
149,"['Mads Conrad-Petersen [2]', 'Mads Pieler Kolding', 'Peter Briggs', 'Tom Wolfenden']","['[DEN] ', '[DEN] ', '[ENG] ', '[ENG] ']","['22-20', '21-13']",MD ,20180424,"Huelva, Spain"
150,"['Kirsty Gilmour [2]', 'Gayle Mahulette']","['[SCO] ', '[NED] ']","['21-11', '21-13']",WS ,20180424,"Huelva, Spain"
151,"['Kim Astrup [3]', 'Anders Skaarup Rasmussen', 'Marcus Ellis [5]', 'Chris Langridge']","['[DEN] ', '[DEN] ', '[ENG] ', '[ENG] ']","['21-8', '20-22', '21-16']",MD ,20180424,"Huelva, Spain"
152,"['Viktor Axelsen [1]', 'Rasmus Gemke [5]']","['[DEN] ', '[DEN] ']","['21-11', '21-16']",MS ,20180424,"Huelva, Spain"
