,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
99,"['Huaidong Tang', 'Renuga Veeran', 'Evan Wong', 'Shaunna Li']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-16', '21-8']",XD,20180208
100,"['Sawan Serasinghe [1]', 'Setyana Mapasa', 'Maika Phillips', 'Anona Pak']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-16', '21-13']",XD,20180208
101,"['Matthew Chau', 'Leanne Choo', 'Joshua Feng', 'Jacqueline Yu']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-8', '21-12']",XD,20180208
102,"['Oscar Guo', 'Ashwant Gobinathan [3]']","['[NZL] ', '[AUS] ']","['17-21', '21-14', '21-10']",MS,20180208
103,"['Sally Fu', 'Roanne Apalisok']","['[NZL] ', '[NZL] ']","['18-21', '21-17', '21-9']",WS,20180208
104,"['Hsuan-Yu Wendy Chen [1]', 'Jahvaya Wheki']","['[AUS] ', '[NZL] ']","['21-14', '21-17']",WS,20180208
105,"['Zecily Fung', 'Ella Smith']","['[AUS] ', '[NZL] ']","['21-17', '21-12']",WS,20180208
106,"['Jennifer Tam [2]', 'Justine Villegas']","['[AUS] ', '[NZL] ']","['21-7', '21-10']",WS,20180208
107,"['Joy Lai [3]', 'Ashley Tan']","['[AUS] ', '[NZL] ']","['21-9', '21-8']",WS,20180208
108,"['Shaunna Li', 'Andra Whiteside']","['[NZL] ', '[FIJ] ']","['21-18', '17-21', '21-13']",WS,20180208
109,"['Jenny Zhu', 'Karyn Gibson']","['[NZL] ', '[FIJ] ']","['21-16', '21-10']",WS,20180208
110,"['Louisa Ma [4]', 'Catelyn Rozario']","['[AUS] ', '[NZL] ']","['22-20', '21-15']",WS,20180208
111,"['Kai Chen Teoh', 'Niccolo Tagle [7]']","['[AUS] ', '[NZL] ']","['22-20', '21-12']",MS,20180208
112,"['Matthew Chau [1]', 'Sawan Serasinghe', 'Ricky Cheng', 'Evan Wong']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-11', '21-7']",MD,20180208
113,"['Matthew Graham', 'Vincent Harris', 'Carlos Luna', 'Jack Wang']","['[NZL] ', '[NZL] ', '[NZL] ', '[NZL] ']","['21-15', '21-19']",MD,20180208
114,"['Ben Perkinson', 'Jasmanjot Virk', 'Adam Jeffrey', 'Ryan Tong']","['[NZL] ', '[NZL] ', '[NZL] ', '[NZL] ']","['26-24', '21-10']",MD,20180208
115,"['Simon Wing Hang Leung [2]', 'Mitchell Wheller', 'Srijan Konchada', 'Patrick Wang']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-8', '21-7']",MD,20180208
116,"['Raymond Tam', 'Eric Vuong', 'Jonathan Curtin [3]', 'Dhanny Oud']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-12', '21-14']",MD,20180208
117,"['Robin Middleton', 'Ross Smith', 'Samuel Ho', 'Riga Oud']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-9', '21-11']",MD,20180208
118,"['Zecily Fung', 'Ella Smith', 'Méiissa Mi You', 'Nina Smits']","['[AUS] ', '[NZL] ', '[PYF] ', '[PYF] ']","['21-8', '21-8']",WD,20180208
119,"['Sally Fu', 'Alyssa Tagle', 'Joy Lai', 'Louisa Ma']","['[NZL] ', '[NZL] ', '[AUS] ', '[AUS] ']","['21-18', '16-21', '21-10']",WD,20180208
120,"['Grace Cai [4]', 'Sarah Cai', 'Ingrid Ateni', 'Esther Tau']","['[GUM] ', '[GUM] ', '[PYF] ', '[PYF] ']","['21-18', '22-20']",WD,20180208
121,"['Anona Pak', 'Danielle Tahuri', 'Sirina Fan', 'Claudia Lam']","['[NZL] ', '[NZL] ', '[AUS] ', '[AUS] ']","['21-11', '21-11']",WD,20180208
122,"['Leanne Choo [3]', 'Renuga Veeran', 'Karyn Gibson', 'Andra Whiteside']","['[AUS] ', '[AUS] ', '[FIJ] ', '[FIJ] ']","['21-2', '21-7']",WD,20180208
123,"['Oscar Guo [4]', 'Dacmen Vong', 'Kai Chen Teoh', 'Jonathan Wong']","['[NZL] ', '[NZL] ', '[AUS] ', '[AUS] ']","['21-11', '21-11']",MD,20180208
124,"['Cham Chen', 'Toby Wong', 'Jason Seto', 'Daxxon Vong']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-8', '21-17']",MD,20180208
125,"['Janice Jiang', 'Jacqueline Yu', 'Alissa Dean', 'Danielle Whiteside']","['[NZL] ', '[NZL] ', '[FIJ] ', '[FIJ] ']","['19-21', '21-18', '22-20']",WD,20180208
126,"['Setyana Mapasa [1]', 'Gronya Somerville', 'Rachel Li', 'Jenny Zhu']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-4', '21-6']",WD,20180208
127,"['Abhinav Manota', 'Pit Seng Low [2]']","['[NZL] ', '[AUS] ']","['21-8', '21-14']",MS,20180208
128,"['Simon Wing Hang Leung [2]', 'Mitchell Wheller', 'Ben Perkinson', 'Jasmanjot Virk']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-10', '21-17']",MD,20180208
129,"['Matthew Chau [1]', 'Sawan Serasinghe', 'Matthew Graham', 'Vincent Harris']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-5', '21-11']",MD,20180208
130,"['Robin Middleton', 'Ross Smith', 'Raymond Tam', 'Eric Vuong']","['[AUS] ', '[AUS] ', '[AUS] ', '[AUS] ']","['21-17', '21-14']",MD,20180208
131,"['Leanne Choo [3]', 'Renuga Veeran', 'Zecily Fung', 'Ella Smith']","['[AUS] ', '[AUS] ', '[AUS] ', '[NZL] ']","['21-9', '21-6']",WD,20180208
132,"['Oscar Guo [4]', 'Dacmen Vong', 'Cham Chen', 'Toby Wong']","['[NZL] ', '[NZL] ', '[AUS] ', '[AUS] ']","['24-22', '21-11']",MD,20180208
133,"['Anona Pak', 'Danielle Tahuri', 'Grace Cai [4]', 'Sarah Cai']","['[NZL] ', '[NZL] ', '[GUM] ', '[GUM] ']","['21-16', '21-4']",WD,20180208
134,"['Sally Fu', 'Alyssa Tagle', 'Erena Calder -Hawkins [2]', 'Jasmin Chung Man Ng']","['[NZL] ', '[NZL] ', '[NZL] ', '[NZL] ']","['21-16', '15-21', '21-12']",WD,20180208
135,"['Setyana Mapasa [1]', 'Gronya Somerville', 'Janice Jiang', 'Jacqueline Yu']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-11', '21-12']",WD,20180208
