,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
74,"['Ygor Coelho [1]', 'Fabricio Farias']","['[BRA] ', '[BRA] ']","['21-14', '21-9']",MS,20180426
75,"['Brian Yang', 'Daniel La Torre Regal [8]']","['[CAN] ', '[PER] ']","['21-18', '21-5']",MS,20180426
76,"['Osleni Guerrero [4]', 'Ernesto Reyes']","['[CUB] ', '[CUB] ']","['21-13', '21-10']",MS,20180426
77,"['Job Castillo [6]', 'Alonso Medel']","['[MEX] ', '[CHI] ']","['21-7', '21-10']",MS,20180426
78,"['Artur Silva Pomoceno', 'Leodannis Martinez Palacio [5]']","['[BRA] ', '[CUB] ']","['21-11', '21-15']",MS,20180426
79,"['Jason Anthony Ho-Shue [3]', 'Humblers Heymard']","['[CAN] ', '[GUA] ']","['21-10', '21-18']",MS,20180426
80,"['Lino Munoz [7]', 'Mateus Carrijo Cutti']","['[MEX] ', '[BRA] ']","['21-11', '21-11']",MS,20180426
81,"['Kevin Cordon [2]', 'Bjorn Seguin']","['[GUA] ', '[USA] ']","['16-21', '21-11', '21-12']",MS,20180426
82,"['Michelle Li [1]', 'Mariana Ugalde']","['[CAN] ', '[MEX] ']","['21-15', '21-18']",WS,20180426
83,"['Jamie Hsu [5]', 'Jennie Gai']","['[USA] ', '[USA] ']","['17-21', '21-19', '21-18']",WS,20180426
84,"['Brittney Tam [3]', 'Jaqueline Lima']","['[CAN] ', '[BRA] ']","['21-15', '21-16']",WS,20180426
85,"['Talia Ng', 'Bianca Oliveira Lima']","['[CAN] ', '[BRA] ']","['21-5', '21-9']",WS,20180426
86,"['Haramara Gaitan', 'Taymara Oropesa Pupo [6]']","['[MEX] ', '[CUB] ']","['15-21', '21-14', '21-17']",WS,20180426
87,"['Fabiana Silva', 'Daniela Macias [4]']","['[BRA] ', '[PER] ']","['21-16', '15-21', '21-18']",WS,20180426
88,"['Disha Gupta [7]', 'Yaqueline Duarte']","['[USA] ', '[MEX] ']","['21-14', '21-12']",WS,20180426
89,"['Rachel Honderich [2]', 'Sara Michele Barrios Chiong']","['[CAN] ', '[GUA] ']","['21-9', '21-8']",WS,20180426
90,"['Jason Anthony Ho-Shue [1]', 'Nyl Yakura', 'Shae Michael Martin', 'Dakeil Jonathan Thorpe']","['[CAN] ', '[CAN] ', '[BAR] ', '[BAR] ']","['21-10', '21-13']",MD,20180426
91,"['Jose Guevara', 'Daniel La Torre Regal', 'Brandon Alavardo', 'Christopher Alexander Martinez Salvador']","['[PER] ', '[PER] ', '[GUA] ', '[GUA] ']","['21-10', '21-18']",MD,20180426
92,"['Solis Jonathan [4]', 'Rodolfo Ramirez', 'Musashi Cohn', 'Dean Schoppe']","['[GUA] ', '[GUA] ', '[USA] ', '[USA] ']","['21-5', '21-11']",MD,20180426
93,"['Osleni Guerrero', 'Leodannis Martinez Palacio', 'Fabricio Farias', 'Matheus Voigt']","['[CUB] ', '[CUB] ', '[BRA] ', '[BRA] ']","['21-18', '21-18']",MD,20180426
94,"['Jonathan Bing Tsan Lai', 'Ty Alexander Lindeman', 'Bruno Barrueto Deza', 'Diego Subauste Tokumura']","['[CAN] ', '[CAN] ', '[PER] ', '[PER] ']","['21-16', '21-12']",MD,20180426
