,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
111,"['Lakshya Sen', 'Yee Han Chong']","['[IND] ', '[MAS] ']","['21-16', '21-16']",MS,20170501,"Trang, Thailand"
112,"['Supanida Katethong', 'Shiori Saito']","['[THA] ', '[JPN] ']","['22-20', '21-12']",WS,20170501,"Trang, Thailand"
113,"['Hemanth M.Gowda', 'Karnphop Atthaviroj']","['[IND] ', '[THA] ']","['21-17', '21-11']",MS,20170501,"Trang, Thailand"
114,"['Kodai Naraoka', 'Aditya Joshi [6]']","['[JPN] ', '[IND] ']","['21-17', '21-15']",MS,20170501,"Trang, Thailand"
115,"['Andre Marteen [16]', 'Pachaarapol Nipornram']","['[INA] ', '[THA] ']","['18-21', '21-17', '21-16']",MS,20170501,"Trang, Thailand"
116,"['Teck Zhi Soo', 'C. Rohit Yadav']","['[MAS] ', '[IND] ']","['21-17', '21-9']",MS,20170501,"Trang, Thailand"
117,"['Zin Rei Ryan Ng', 'Qin Zheng']","['[SGP] ', '[CHI] ']","['21-16', '21-13']",MS,20170501,"Trang, Thailand"
118,"['Pannawit Thongnuam [5]', 'Jia Wei Tan']","['[THA] ', '[MAS] ']","['21-9', '20-22', '21-15']",MS,20170501,"Trang, Thailand"
119,"['Kunlavut Vitidsarn', 'Chun Seang Tan [10]']","['[THA] ', '[MAS] ']","['22-20', '21-16']",MS,20170501,"Trang, Thailand"
120,"['Subhankar Dey [2]', 'Jun Hao Leong']","['[IND] ', '[MAS] ']","['18-21', '21-5', '21-18']",MS,20170501,"Trang, Thailand"
121,"['Fie Cho Soong', 'Jing Yi Tee', 'Pattaranan Chamnaktan', 'Suchanya Kanchanasaka']","['[MAS] ', '[MAS] ', '[THA] ', '[THA] ']","['21-13', '21-17']",WD,20170501,"Trang, Thailand"
122,"['Chayanit Chaladchalam [8]', 'Kornkamon Sukklad', 'Dong Yourong', 'Wang Zixian']","['[THA] ', '[THA] ', '[CHN] ', '[CHN] ']","['22-20', '21-18']",WD,20170501,"Trang, Thailand"
123,"['Misato Aratama', 'Akane Watanabe', 'Natcha Saengchote', 'Thanyasuda Wongya']","['[JPN] ', '[JPN] ', '[THA] ', '[THA] ']","['17-21', '21-12', '21-14']",WD,20170501,"Trang, Thailand"
124,"['Miku Shigeta', 'Haruka Yonemoto', 'Putri Sari Dewi Citra [3]', 'Yujia Jin']","['[JPN] ', '[JPN] ', '[SGP] ', '[SGP] ']","['9-21', '21-13', '21-11']",WD,20170501,"Trang, Thailand"
125,"['Pearly Koong Le Tan', 'Ee Wei Toh', 'Saranchana Chaikittiwat', 'Tawan Jeamverabonyong']","['[MAS] ', '[MAS] ', '[THA] ', '[THA] ']","['18-21', '21-14', '21-15']",WD,20170501,"Trang, Thailand"
126,"['Nami Matsuyama [6]', 'Chiharu Shida', 'Kunjira Khongdee', 'Alisa Sapniti']","['[JPN] ', '[JPN] ', '[THA] ', '[THA] ']","['21-18', '21-19']",WD,20170501,"Trang, Thailand"
127,"['Benyapa Aimsaard', 'Nuntakarn Aimsaard', 'Weni Anggraini', 'Masita Mahmudin']","['[THA] ', '[THA] ', '[INA] ', '[INA] ']",[],WD,20170501,"Trang, Thailand"
128,"['Akane Araki', 'Aoi Matsuda', 'Fan Mengyan', 'Huang Qionghui']","['[JPN] ', '[JPN] ', '[CHN] ', '[CHN] ']","['21-7', '21-9']",WD,20170501,"Trang, Thailand"
