,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
97,"['Toby Penty [6]', 'Mattias Borg [7]']","['[ENG] ', '[SWE] ']","['21-17', '21-7']",MS ,20170119,"Lund, Sweden"
98,"['Richard Eidestedt [1]', 'Nico Ruponen', 'Filip Michael Duwall Myhren', 'Jacob Nilsson']","['[SWE] ', '[SWE] ', '[SWE] ', '[SWE] ']","['21-16', '21-23', '21-13']",MD ,20170119,"Lund, Sweden"
99,"['Clara Nistad [1]', 'Emma Wengberg', 'Delphine Delrue [4]', 'Lea Palermo']","['[SWE] ', '[SWE] ', '[FRA] ', '[FRA] ']","['21-15', '21-19']",WD ,20170119,"Lund, Sweden"
100,"['Bastian Kersaudy [2]', 'Lea Palermo', 'Nicklas Mathiasen', 'Gabriella Bøje']","['[FRA] ', '[FRA] ', '[DEN] ', '[DEN] ']","['21-18', '21-19']",XD ,20170119,"Lund, Sweden"
101,"['Line Christophersen', 'Julie Dawall Jakobsen [5]']","['[DEN] ', '[DEN] ']","['20-22', '21-17', '23-21']",WS ,20170119,"Lund, Sweden"
102,"['Konstantin Abramov [2]', 'Alexandr Zinchenko', 'Patrick Lundqvist', 'Jonatan Nordh']","['[RUS] ', '[RUS] ', '[SWE] ', '[SWE] ']","['21-12', '21-14']",MD ,20170119,"Lund, Sweden"
103,"['Thomas Baures', 'Leo Rossi', 'Paw Eriksen', 'Mads Thøgersen']","['[FRA] ', '[FRA] ', '[DEN] ', '[DEN] ']","['21-18', '10-21', '21-19']",MD ,20170119,"Lund, Sweden"
104,"['Julie Finne-Ipsen [2]', 'Rikke Søby', 'Emma Karlsson', 'Johanna Magnusson']","['[DEN] ', '[DEN] ', '[SWE] ', '[SWE] ']","['16-21', '21-5', '21-15']",WD ,20170119,"Lund, Sweden"
105,"['Mikkel Mikkelsen [4]', 'Mai Surrow', 'Mathias Bay-Smidt', 'Alexandra Bøje']","['[DEN] ', '[DEN] ', '[DEN] ', '[DEN] ']","['21-18', '21-14']",XD ,20170119,"Lund, Sweden"
106,"['Mia Blichfeldt [1]', 'Sofie Holmboe Dahl [6]']","['[DEN] ', '[DEN] ']","['21-19', '21-16']",WS (after prize giving ceremony),20170119,"Lund, Sweden"
107,"['Toby Penty [6]', 'Wibowo Setyaldi Putra']","['[ENG] ', '[INA] ']","['21-12', '21-11']",MS (after prize giving ceremony),20170119,"Lund, Sweden"
108,"['Clara Nistad [1]', 'Emma Wengberg', 'Alexandra Bøje', 'Lena Grebak']","['[SWE] ', '[SWE] ', '[DEN] ', '[DEN] ']","['21-17', '24-22']",WD (after prize giving ceremony),20170119,"Lund, Sweden"
109,"['Konstantin Abramov [2]', 'Alexandr Zinchenko', 'Richard Eidestedt [1]', 'Nico Ruponen']","['[RUS] ', '[RUS] ', '[SWE] ', '[SWE] ']","['21-17', '22-20']",MD (after prize giving ceremony),20170119,"Lund, Sweden"
